lon,lat,rotrate,fix,mov
-79.45930663917096,-36.41570290845877,0.5429399191000285,1111,2
-98.2550249869378,-34.217785426711536,3.0334189287140845,1111,3
69.81697953345407,31.521145009476644,0.959681908632358,1111,296
-50.18329701019786,-17.946153993750052,0.22068363964979898,1111,6
-67.76716118162291,-20.894831880880055,0.3812244107092315,1111,7
-55.11539787908204,-8.240641127524006,0.3221762789863078,1111,8
73.21006371298273,31.16730444844848,1.2010460761247888,1111,10
-79.68663234028088,-35.443080018925194,0.5426268364931913,1111,11
60.58603359182216,40.14174010526117,0.5581031215744817,1111,13
-84.51090458634782,-26.734190750432212,0.84602387593677,1111,14
-64.3876412525938,-12.055717872141377,0.4372441788974945,1111,15
69.64125394075603,41.67857226228926,0.7411175365813379,1111,16
62.493421576670805,30.31903053146674,0.6607251227388268,1111,17
82.32255721484299,28.57862969863594,6.3282461057263015,1111,18
50.305633722776804,37.69130806245736,0.3937429106383775,1111,20
-86.96460445449922,-28.739111277362205,1.7991569297196623,1111,23
-63.69534427836477,0.5615306681981372,0.3259850376322202,1111,24
-88.84597699920758,-29.53226019132488,2.9523254811887094,1111,25
-64.14940760995815,0.23415586079949863,0.3539045512948824,1111,26
-83.42493085318202,-23.969475367728656,1.7191619706230903,1111,27
-80.54714753294574,-10.775841333614412,0.635549822772635,1111,30
-91.10940739587346,-34.84016925493935,1.1358530173271946,1111,31
-68.91957425326483,-3.407796314178813,0.4092523066780625,1111,34
-86.07347385734856,-27.952534784209927,3.012038789782017,1111,35
-83.57743980552088,-26.02475122099184,2.43222750619357,1111,36
-83.251939443002,-26.033301993326454,2.6391252469470445,1111,37
-81.27262433296403,-21.85737812490516,1.0723308876830648,1111,38
-83.33277104300365,-25.33440171340952,1.26799877170239,1111,39
-87.54165218510988,-37.67751909440644,0.9149637239780677,1111,40
-83.4792919171756,-37.34452179130495,0.6142432854254603,1111,41
-83.53153288588038,-36.992271047934274,0.7074939704614515,1111,42
-84.06117809068483,-24.809064966962293,1.7878854436867124,1111,43
-92.58269282485416,-22.5921519413978,0.719501779869971,1111,44
108.10674261519098,27.36579268234865,0.9016794512747293,1111,45
-83.15647496832543,-24.801221469324112,1.828454162613193,1111,46
-82.66845194775901,-24.83951712465566,1.9801156579549677,1111,47
-83.61382191313672,-24.149060391293368,1.414916683735065,1111,48
-84.10117849481563,-23.753757658841458,1.387884356588893,1111,49
-84.22894243956968,-25.18964738388006,1.8163035378231138,1111,50
-95.74145359170905,-38.26252731548908,1.6511234947013274,1111,51
-83.85774612786012,-19.8658670721192,0.670319685955491,1111,52
-111.38935854195584,6.263775037508557,0.21429021560951847,1111,53
-84.9948548175832,-22.590813357248773,1.0855462072115412,1111,54
-89.21078147760592,-19.52685579782732,0.5147843494449381,1111,55
172.76379560071823,45.954008725397664,0.19464112389070926,1111,57
-82.81671534104596,-23.134127216285464,1.3275658671132027,1111,58
-132.9624001171675,-18.143303179827004,0.11795498415728892,1111,59
-82.8294112144447,-23.630939843746695,1.4439140592814637,1111,61
108.20226216199441,37.649482762171125,0.5494096193142326,1111,62
108.94705946752677,48.2153920593636,0.3395773889798308,1111,63
158.32278707204932,25.105861574724717,0.12262876280230793,1111,64
-83.56283471526433,-16.11530612366252,0.36805281818041985,1111,65
103.82078934911168,24.547472635985013,3.426763770858798,1111,66
103.47975417019275,24.15919138621775,3.6790533388720235,1111,67
21.449492594648554,26.313530558645578,0.4075596246158728,1111,68
-83.11940143689782,-24.72265136882022,1.601628569479042,1111,69
-77.94069017940771,-10.844877646803447,0.5252438949478244,1111,70
-84.09514737944123,-23.290427820045007,1.2451370606431829,1111,72
-82.26585468977703,-26.05089065063555,3.5986839501030747,1111,73
-93.45160118718522,-26.8845696049073,0.4736949476467449,1111,74
-81.96825492420054,-26.01697794996124,3.598603085145467,1111,75
-84.24153377675142,-25.58322844141544,1.1025083048062116,1111,77
-84.64796635392544,-26.33538750450385,0.9797233315169994,1111,78
-82.84496412456882,-25.77029056377282,2.8652558266915142,1111,79
-83.08527833067384,-25.723536032277085,1.9849315811424124,1111,80
94.5726860836193,29.035733225467453,6.809575502586892,1111,81
-85.82171995125147,-30.12896895083275,0.2888749637458916,1111,82
-85.4490197545615,-28.672629414706265,0.6856789816149486,1111,83
-83.22212795643156,-24.558744602431716,1.4632504986371004,1111,84
97.74319510000441,23.102981169660744,3.2313530980551946,1111,85
-84.64498190018051,-27.001101306764465,0.9724549561495573,1111,86
-83.2307692976546,-24.966837001804315,1.5687041722689608,1111,87
-82.2261586120318,-23.95719726535721,2.145538145389736,1111,88
-79.08363716721351,-24.14969940512498,1.8510805729383302,1111,89
-77.59284324715884,-22.903905809354328,1.2709042681684748,1111,90
64.13087048032747,18.428145567698035,0.42313567925903744,1111,91
-81.26705719516528,-20.3658864533957,0.8006345652319246,1111,92
-81.26733915044795,-20.367466132941836,0.8007640623424994,1111,93
-76.99268362200696,-21.663935142983053,1.618528612071086,1111,94
-111.33630967797474,38.58175186942782,0.07963457166082587,1111,95
104.74787171258181,26.26722315815169,1.3040510882123209,1111,96
106.942630879957,30.18234830857061,0.6645476494936576,1111,97
-137.66359841432848,67.55982725817643,0.07224964306371409,1111,98
103.65101022786769,24.430981993795175,2.3420632471325127,1111,100
33.16970734744251,15.860697226789014,0.3400296894821172,1111,299
-76.88137499152685,-22.480881876602798,1.420715138481502,1111,102
-82.67527602029188,-36.88862563247751,0.6366625085134914,1111,103
65.27248148554129,52.03695054690849,0.23722927962508394,1111,104
-83.31762600723458,-32.40551011388073,0.7809389368730066,1111,105
37.31227366687484,24.70927657647968,0.3586711243736445,1111,106
63.66493975805116,33.583980112458136,1.1773438558540006,1111,107
-78.48880349997202,-25.926852369023756,0.9697530145329786,1111,108
-77.87096554795703,-25.467935240394734,0.627944866977348,1111,109
-77.75716719358181,-22.978840948255076,0.47602892788783674,1111,110
-76.07312689761216,-29.887549747718833,0.9881095218215425,1111,111
25.867014549497647,74.91608232404911,0.1253450606631239,1111,112
-74.12524168348396,-15.994715723409199,0.1723657326083167,1111,113
54.51010073820935,79.38902427223363,0.11972855554264093,1111,114
94.82670654938023,49.54800999993951,0.1952987001905405,1111,115
85.87741863434219,63.57700446254707,0.19981907937679033,1111,116
-67.67062579406688,-9.79554060346975,0.210483181081641,1111,117
85.58394857446977,57.61882313330657,0.23951637378196816,1111,118
-48.480477838971304,67.76955247170578,0.1007322915828804,1111,119
-75.8919171223794,-30.57494485477871,0.8404313453976202,1111,120
-78.08700355830983,-36.48828974467303,5.42784980946641,1111,121
90.72748113497293,51.13222188429725,0.21573004187046765,1111,122
-73.54350767518177,-19.865699566465608,1.349194416766222,1111,124
-84.04392655761713,-33.1357208771035,0.8944624120195,1111,125
-156.24464531153842,73.22101069866105,0.071506741312042,1111,126
-154.12537987157535,46.430341558545415,0.0809889226136391,1111,127
119.11822931929817,52.65714238798352,0.1607578705475786,1111,132
-83.39173922946199,-0.725197498854004,0.07613451169578235,1111,133
-72.42214982013837,-21.111486222509043,0.16372637025592304,1111,134
-75.55401254953722,-23.616261141800713,0.12147569648749217,1111,135
-81.25639131106911,-39.01379265227658,2.0027209359889313,1111,137
-78.09939219341229,-34.75581695367905,0.4206208086017655,1111,138
80.63664461222905,43.78000890865542,0.5779442508908732,1111,139
73.03795812021505,56.08604873010448,0.23904915889968842,1111,140
90.07068173792146,44.51009572661338,0.6786848963891067,1111,141
-78.08842841258475,-31.135700247433597,0.7076344054299928,1111,142
-61.317300438725354,-15.440966324590137,0.2811947830967527,1111,143
-73.89069345307725,-14.817158431954793,0.3525513086468437,1111,144
97.58900272875331,39.66412990842419,1.4849672369047857,1111,145
81.38203969608024,37.43975777931187,1.6981418188361497,1111,151
-74.27920026018876,-25.57064447163476,0.43054068155822844,1111,149
-49.25148765885192,-11.609117954567655,0.22396900219557966,1111,150
