lon,lat,name,fix,mov,obs_ve,obs_vn,obs_ee,obs_en,pred_ve,pred_vn,cen,resid_e,resid_n
85.358,27.697,AIRP_GPS,1111,10,9.3,35.8,0.9,0.7,9.783,32.854,0.0,-0.483,2.946
85.339,28.389,BI01_GPS,1111,10,11.3,28.0,1.9,1.4,9.198,29.288,0.0,2.102,-1.288
84.179,29.654,BT07_GPS,1111,10,5.6,23.7,1.0,0.6,7.775,25.756,0.0,-2.175,-2.056
85.29,28.842,BT08_GPS,1111,10,9.7,25.4,0.8,0.7,9.633,27.785,0.0,0.067,-2.385
83.643,28.599,GANS_GPS,1111,10,8.8,27.6,0.7,0.6,10.657,29.896,0.0,-1.857,-2.296
84.039,29.721,J332_GPS,1111,10,6.6,23.7,0.5,0.5,7.844,25.719,0.0,-1.244,-2.019
83.658,28.508,JALT_GPS,1111,10,8.5,28.5,0.7,0.6,10.9,30.806,0.0,-2.4,-2.306
83.718,28.781,JOMO_GPS,1111,10,7.7,26.8,0.4,0.4,9.046,27.478,0.0,-1.346,-0.678
85.521,27.693,NAGA_GPS,1111,10,9.6,34.5,0.2,0.2,9.499,36.107,0.0,0.101,-1.607
83.645,28.71,TUKO_GPS,1111,10,7.7,27.5,0.8,0.7,9.266,28.339,0.0,-1.566,-0.839
84.156,29.68,XZZB_GPS,1111,10,8.3,24.0,0.5,0.4,7.856,25.735,0.0,0.444,-1.735
85.314,28.207,CHLM_GPS,1111,10,9.6,28.8,0.2,0.2,8.389,29.893,0.0,1.211,-1.093
83.743,28.805,JMSM_GPS,1111,10,8.0,27.0,0.2,0.2,8.969,27.252,0.0,-0.969,-0.252
85.279,27.801,KKN4_GPS,1111,10,9.6,34.5,0.2,0.2,7.948,31.539,0.0,1.652,2.961
83.936,28.26,SRNK_GPS,1111,10,8.9,32.3,0.4,0.4,8.014,28.577,0.0,0.886,3.723
83.763,28.345,DNSG_GPS,1111,10,9.4,28.5,0.6,0.6,9.305,29.741,0.0,0.095,-1.241
85.799,27.385,SNDL_GPS,1111,10,11.1,35.3,0.3,0.3,11.113,36.145,0.0,-0.013,-0.845
84.043,29.534,YARE_GPS,1111,10,8.2,25.5,0.5,0.5,7.48,25.684,0.0,0.72,-0.184
83.978,28.199,POKH_GPS,1111,10,8.4,34.1,0.5,0.4,8.077,29.411,0.0,0.323,4.689
83.953,29.178,MST2,1111,10,4.603,24.81,1.59,1.13,8.803,25.84,0.0,-4.2,-1.03
85.008,27.316,HET0,1111,10,9.503,37.446,1.0,0.9,12.717,34.944,0.0,-3.214,2.502
85.398,27.575,PKI0,1111,10,11.685,36.174,1.0,0.9,10.705,34.568,0.0,0.98,1.606
85.222,28.015,RAM0,1111,10,11.431,30.015,1.0,0.9,7.958,31.426,0.0,3.473,-1.411
85.28,27.693,AIRP,1111,10,10.568,32.135,3.4,1.8,8.625,31.955,0.0,1.943,0.18
84.38,28.229,BESI,1111,10,8.328,32.06,0.664,0.563,9.043,36.193,0.0,-0.715,-4.133
85.108,27.608,DAMA,1111,10,9.404,35.967,0.268,0.264,9.846,33.081,0.0,-0.442,2.886
84.265,27.973,DMAU,1111,10,9.434,35.208,0.533,0.587,11.115,36.643,0.0,-1.681,-1.435
84.41,28.375,GHER,1111,10,8.093,29.049,1.054,0.906,8.582,34.457,0.0,-0.489,-5.408
85.288,27.682,KIRT,1111,10,12.367,38.067,0.671,0.774,8.851,32.091,0.0,3.516,5.976
83.895,29.179,MSTG,1111,10,7.604,25.112,0.634,0.391,8.729,25.722,0.0,-1.125,-0.61
102.836,23.224,H166_GPS,1111,100,7.5,-4.3,0.6,0.6,6.689,-4.269,0.0,0.811,-0.031
102.401,22.996,H167_GPS,1111,100,6.2,-4.8,0.4,0.3,6.475,-5.179,0.0,-0.275,0.379
103.222,22.771,H173_GPS,1111,100,7.2,-1.9,0.5,0.4,7.138,-2.403,0.0,0.062,0.503
101.674,22.965,H354_GPS,1111,100,2.9,-8.3,0.8,0.6,6.082,-7.676,0.0,-3.182,-0.624
103.232,22.786,YNJP_GPS,1111,100,8.0,-2.8,0.3,0.3,7.111,-2.345,0.0,0.889,-0.455
94.199,25.652,CHAK,1111,101,8.471,27.544,0.6,0.54,6.963,26.031,0.0,1.508,1.513
94.475,26.22,LUMA_GPS,1111,101,9.7,25.6,0.3,0.3,9.605,25.412,0.0,0.095,0.188
95.286,22.049,KWEH,1111,102,1.68,18.294,1.1,0.6,-1.029,18.977,0.0,2.709,-0.683
95.872,23.799,INND,1111,102,-0.592,16.811,1.17,1.15,3.006,15.537,0.0,-3.598,1.274
95.75,23.848,WUNT,1111,102,3.054,17.681,1.19,1.17,3.413,17.041,0.0,-0.359,0.64
95.919,21.672,CHAU,1111,102,-2.554,14.612,1.67,1.62,-1.961,13.586,0.0,-0.593,1.026
95.595,21.962,HTIS,1111,102,-0.855,18.12,1.61,1.56,-1.164,17.613,0.0,0.309,0.507
95.286,22.049,KWEH,1111,102,-2.802,18.347,1.48,1.46,-1.029,18.977,0.0,-1.773,-0.63
95.757,21.986,LEGY,1111,102,-0.973,15.121,1.63,1.58,-0.972,16.436,0.0,-0.001,-1.315
95.716,21.691,MYOT,1111,102,-1.257,17.03,1.65,1.6,-1.959,16.736,0.0,0.702,0.294
95.919,21.991,SAYE,1111,102,1.519,14.912,0.87,0.86,-0.879,14.282,0.0,2.398,0.63
95.809,22.162,THIT,1111,102,-1.787,16.691,1.78,1.71,-0.561,16.018,0.0,-1.226,0.673
95.778,22.367,WETL,1111,102,-1.871,12.891,1.63,1.59,-0.133,16.221,0.0,-1.738,-3.33
86.167,37.62,AT14_GPS,1111,103,1.1,13.3,2.0,2.1,1.482,12.096,0.0,-0.382,1.204
89.196,38.717,G172_GPS,1111,103,2.1,8.1,0.3,0.4,1.587,7.675,0.0,0.513,0.425
90.728,38.869,G316_GPS,1111,103,3.5,7.6,0.5,0.6,1.137,6.438,0.0,2.363,1.162
89.557,38.517,G322_GPS,1111,103,2.8,9.4,0.4,0.4,2.026,6.732,0.0,0.774,2.668
89.868,38.439,G324_GPS,1111,103,3.7,9.5,0.4,0.3,2.651,8.687,0.0,1.049,0.813
86.171,37.588,I408_GPS,1111,103,2.2,12.6,0.3,0.3,2.24,12.86,0.0,-0.04,-0.26
89.905,38.409,KLSA_GPS,1111,103,5.5,6.9,1.4,1.1,3.145,9.335,0.0,2.355,-2.435
89.63,38.468,NICE_GPS,1111,103,4.5,6.4,1.3,1.1,2.265,6.767,0.0,2.235,-0.367
89.926,38.408,SCAN_GPS,1111,103,6.2,6.7,1.7,1.7,3.197,9.288,0.0,3.003,-2.588
86.011,37.681,AT13,1111,103,-1.883,12.093,0.82,0.85,0.61,11.392,0.0,-2.493,0.701
91.08,38.76,V003,1111,103,4.947,5.572,1.9,1.9,0.125,5.431,0.0,4.822,0.141
95.803,37.513,G151_GPS,1111,104,9.0,7.2,0.5,0.5,8.042,8.407,0.0,0.958,-1.207
94.998,38.056,G169_GPS,1111,104,7.4,6.0,0.5,0.5,7.714,8.371,0.0,-0.314,-2.371
93.499,37.902,G170_GPS,1111,104,8.6,7.9,0.4,0.3,7.912,8.08,0.0,0.688,-0.18
91.497,38.758,G319_GPS,1111,104,5.9,7.9,0.4,0.4,9.027,9.279,0.0,-3.127,-1.379
93.425,38.533,G323_GPS,1111,104,6.7,5.9,0.7,0.7,7.58,8.035,0.0,-0.88,-2.135
92.419,38.072,G332_GPS,1111,104,7.9,8.6,0.6,0.6,7.844,7.88,0.0,0.056,0.72
91.677,37.853,G335_GPS,1111,104,8.9,11.0,0.4,0.4,7.696,7.767,0.0,1.204,3.233
95.482,37.216,G341_GPS,1111,104,8.6,7.3,0.5,0.6,8.279,8.49,0.0,0.321,-1.19
95.367,36.955,G344_GPS,1111,104,8.9,7.7,0.4,0.4,8.442,8.483,0.0,0.458,-0.783
93.62,36.746,G346_GPS,1111,104,7.8,9.1,0.6,0.7,8.657,8.059,0.0,-0.857,1.041
96.448,36.437,G349_GPS,1111,104,9.4,8.9,0.5,0.5,8.852,8.742,0.0,0.548,0.158
89.968,38.391,HAPI_GPS,1111,104,7.0,7.5,1.4,1.3,5.756,6.0,0.0,1.244,1.5
90.907,38.285,HATU_GPS,1111,104,6.8,6.7,1.3,1.0,8.477,10.165,0.0,-1.677,-3.465
94.797,35.925,J383_GPS,1111,104,9.2,8.7,0.4,0.4,9.911,8.34,0.0,-0.711,0.36
96.416,35.727,J391_GPS,1111,104,12.5,8.0,0.4,0.4,11.689,6.698,0.0,0.811,1.302
90.982,38.588,JB32_GPS,1111,104,7.4,8.6,0.3,0.3,8.533,9.437,0.0,-1.133,-0.837
90.085,38.391,TERR_GPS,1111,104,7.2,8.8,1.1,0.8,6.453,8.017,0.0,0.747,0.783
95.377,37.834,Y345_GPS,1111,104,8.9,5.9,0.6,0.7,7.9,8.339,0.0,1.0,-2.439
90.801,38.475,QHMY_GPS,1111,104,8.1,9.5,0.5,0.5,8.183,8.786,0.0,-0.083,0.714
94.873,36.433,JB30_GPS,1111,104,10.4,9.0,0.3,0.3,8.92,8.384,0.0,1.48,0.616
94.772,36.145,QHGE_GPS,1111,104,9.9,8.1,0.3,0.3,9.332,8.386,0.0,0.568,-0.286
91.821,37.887,MANG,1111,104,9.884,11.693,1.5,1.4,7.685,7.774,0.0,2.199,3.919
91.91,38.09,V303,1111,104,8.137,5.67,1.4,1.4,7.672,7.911,0.0,0.465,-2.241
85.144,37.057,ATUB_GPS,1111,105,1.2,15.2,1.3,1.1,4.363,13.258,0.0,-3.163,1.942
85.156,36.986,GRUB_GPS,1111,105,1.8,15.6,1.5,1.4,4.805,13.684,0.0,-3.005,1.916
85.143,37.124,SLUB,1111,105,0.793,7.971,1.8,1.9,3.858,12.685,0.0,-3.065,-4.714
85.14,37.12,SLUB,1111,105,1.54,11.386,1.8,2.0,3.87,12.743,0.0,-2.33,-1.357
75.447,36.851,I088_GPS,1111,106,-3.1,21.3,0.2,0.2,-3.247,22.095,0.0,0.147,-0.795
74.951,38.662,I090_GPS,1111,106,-4.3,20.3,0.2,0.2,-3.722,20.157,0.0,-0.578,0.143
74.833,38.862,I402_GPS,1111,106,-3.0,20.3,0.4,0.4,-2.736,19.728,0.0,-0.264,0.572
74.924,38.225,I403_GPS,1111,106,-2.9,20.4,0.4,0.4,-3.725,21.754,0.0,0.825,-1.354
75.211,37.847,TAXK_GPS,1111,106,-4.4,25.4,0.9,0.8,-3.45,22.193,0.0,-0.95,3.207
74.971,38.651,XJBL_GPS,1111,106,-2.7,20.1,0.3,0.4,-3.597,20.132,0.0,0.897,-0.032
74.427,39.025,I399_GPS,1111,106,-4.1,19.1,0.3,0.3,-3.736,19.156,0.0,-0.364,-0.056
74.828,37.54,SHMA,1111,106,-3.294,21.123,0.84,0.91,-3.837,21.859,0.0,0.543,-0.736
74.185,37.836,STSA,1111,106,-6.871,17.236,1.3,1.39,-4.017,21.479,0.0,-2.854,-4.243
73.638,38.146,MADA,1111,106,-7.214,24.845,1.51,1.62,-4.252,20.997,0.0,-2.962,3.848
73.618,38.56,AKBA,1111,106,-8.443,19.799,1.35,1.46,-4.462,20.596,0.0,-3.981,-0.797
73.46,38.956,KRKA,1111,106,-6.273,17.646,1.32,1.41,-5.228,19.636,0.0,-1.045,-1.99
73.427,39.226,UBLA,1111,106,-9.454,20.677,1.61,1.77,-2.559,20.403,0.0,-6.895,0.274
73.415,37.793,BZRA,1111,106,-4.109,20.253,1.48,1.59,-4.195,21.023,0.0,0.086,-0.77
73.12,37.461,ABLA,1111,106,-3.232,18.262,1.48,1.57,-4.252,21.027,0.0,1.02,-2.765
71.612,36.73,ISHA,1111,106,-8.712,13.874,1.22,1.06,-4.281,20.481,0.0,-4.431,-6.607
73.821,38.503,AKBA,1111,106,-5.509,21.645,0.6,0.6,-4.267,20.821,0.0,-1.242,0.824
73.46,38.957,KARL,1111,106,-6.073,24.35,0.6,0.6,-5.227,19.635,0.0,-0.846,4.715
73.796,38.137,MURG,1111,106,-5.826,23.537,0.6,0.6,-4.202,21.108,0.0,-1.624,2.429
71.68,37.542,MANM_GPS,1111,107,-8.1,15.3,0.3,0.3,-7.99,15.102,0.0,-0.11,0.198
73.28,38.902,AJLA,1111,107,-8.348,14.386,1.34,1.44,-10.256,19.507,0.0,1.908,-5.121
73.106,38.554,ATSA,1111,107,-7.003,18.518,1.35,1.44,-8.628,20.186,0.0,1.625,-1.668
71.923,38.095,DRJA,1111,107,-6.767,13.531,1.56,1.68,-9.233,15.684,0.0,2.466,-2.153
71.675,38.518,SEDA,1111,107,-6.168,17.232,1.64,1.76,-10.39,15.252,0.0,4.222,1.98
70.946,38.896,SHKA,1111,107,-11.886,11.431,1.4,1.52,-10.053,14.415,0.0,-1.833,-2.984
70.7643,38.5774,GF11 ,1111,107,-11.0,11.9,1.3,1.0,-9.319,11.467,0.0,-1.681,0.433
70.8109,38.4467,GF12 ,1111,107,-6.1,14.2,2.8,1.7,-10.119,12.387,0.0,4.019,1.813
71.028,38.4664,GF13 ,1111,107,-5.8,11.2,5.3,3.5,-10.16,13.467,0.0,4.36,-2.267
71.2691,38.3146,GF14 ,1111,107,-14.5,19.2,1.5,1.8,-9.983,14.302,0.0,-4.517,4.898
71.385,38.1908,GF15 ,1111,107,-19.8,14.9,2.7,4.8,-9.657,14.57,0.0,-10.143,0.33
70.4449,38.1034,GF16 ,1111,107,-10.1,17.4,1.9,1.1,-10.109,11.463,0.0,0.009,5.937
71.663,38.0032,T270a ,1111,107,-11.2,13.4,1.0,1.0,-8.994,15.151,0.0,-2.206,-1.751
98.315,34.94,DT01_GPS,1111,108,18.2,3.2,2.1,1.7,16.73,5.317,0.0,1.47,-2.117
102.991,33.571,H026_GPS,1111,108,11.9,-0.1,0.3,0.3,13.009,-1.75,0.0,-1.109,1.65
101.482,33.429,H027_GPS,1111,108,14.0,1.1,0.3,0.3,13.503,0.185,0.0,0.497,0.915
101.706,32.902,H028_GPS,1111,108,14.1,0.2,0.3,0.3,12.586,-0.281,0.0,1.514,0.481
100.595,33.093,H029_GPS,1111,108,15.0,1.4,0.4,0.4,13.071,1.57,0.0,1.929,-0.17
102.501,32.786,H031_GPS,1111,108,13.2,0.2,0.4,0.4,12.14,-1.597,0.0,1.06,1.797
98.209,34.894,J005_GPS,1111,108,17.1,5.1,0.3,0.3,16.603,5.564,0.0,0.497,-0.464
99.688,33.804,J006_GPS,1111,108,16.7,2.7,0.3,0.3,14.185,3.227,0.0,2.515,-0.527
95.231,35.74,J385_GPS,1111,108,12.3,8.9,0.4,0.4,14.582,7.562,0.0,-2.282,1.338
97.956,34.4,J400_GPS,1111,108,20.0,5.5,0.4,0.4,15.55,6.1,0.0,4.45,-0.6
98.604,35.016,J404_GPS,1111,108,16.6,4.3,0.5,0.5,17.008,4.625,0.0,-0.408,-0.325
98.874,35.126,J405_GPS,1111,108,15.2,4.7,0.4,0.3,17.83,3.487,0.0,-2.63,1.213
99.661,33.96,Y222_GPS,1111,108,16.2,2.5,0.3,0.4,14.559,3.286,0.0,1.641,-0.786
100.508,33.367,Y225_GPS,1111,108,15.3,2.5,0.5,0.4,13.527,1.767,0.0,1.773,0.733
98.208,34.92,QHMD_GPS,1111,108,18.1,4.8,0.5,0.5,16.669,5.551,0.0,1.431,-0.751
99.647,33.758,BUDR_GPS,1111,108,17.6,2.3,0.5,0.5,14.048,3.317,0.0,3.552,-1.017
99.196,34.271,J406_GPS,1111,108,17.2,4.2,0.4,0.4,15.253,4.106,0.0,1.947,0.094
100.74,32.93,QHBM,1111,108,17.721,-0.659,1.07,1.06,12.779,1.295,0.0,4.942,-1.954
103.613,32.591,H030_GPS,1111,109,9.1,-2.5,0.3,0.3,9.128,-1.821,0.0,-0.028,-0.679
104.571,32.405,H032_GPS,1111,109,7.8,-2.0,0.3,0.3,8.13,-2.173,0.0,-0.33,0.173
103.732,32.361,H034_GPS,1111,109,8.5,-2.6,0.3,0.4,8.746,-1.741,0.0,-0.246,-0.859
104.444,31.802,H035_GPS,1111,109,7.5,-2.4,0.3,0.3,7.326,-2.689,0.0,0.174,0.289
103.889,33.276,JB33_GPS,1111,109,11.1,0.4,0.4,0.4,7.767,0.202,0.0,3.333,0.198
105.815,33.34,1375_GPS,1111,110,7.3,-1.8,0.8,0.7,8.597,-3.212,0.0,-1.297,1.412
106.155,33.34,H007_GPS,1111,110,6.5,-2.8,0.3,0.4,8.559,-3.732,0.0,-2.059,0.932
106.023,32.962,H009_GPS,1111,110,7.3,-2.5,0.3,0.3,8.023,-3.699,0.0,-0.723,1.199
102.126,34.0,H018_GPS,1111,110,12.2,1.1,0.3,0.3,11.619,0.172,0.0,0.581,0.928
104.824,33.423,H021_GPS,1111,110,8.5,-2.1,0.3,0.3,8.888,-1.809,0.0,-0.388,-0.291
104.625,33.001,H022_GPS,1111,110,7.4,-2.4,0.3,0.3,8.419,-1.531,0.0,-1.019,-0.869
104.815,33.423,GSWD_GPS,1111,110,9.3,-1.9,0.4,0.4,8.89,-1.797,0.0,0.41,-0.103
102.06,34.02,GSMA,1111,110,11.933,0.736,0.69,0.69,11.728,0.341,0.0,0.205,0.395
105.63,33.4,H008,1111,110,4.869,-2.984,0.74,0.74,8.712,-2.941,0.0,-3.843,-0.043
107.294,34.088,D082_GPS,1111,111,7.4,-2.4,0.3,0.3,7.592,-4.093,0.0,-0.192,1.693
105.697,34.594,G037_GPS,1111,111,7.5,-2.2,0.3,0.3,8.135,-2.17,0.0,-0.635,-0.03
105.812,34.252,G039_GPS,1111,111,7.1,-2.4,0.3,0.3,8.057,-2.764,0.0,-0.957,0.364
102.046,35.541,G109_GPS,1111,111,10.3,3.6,0.4,0.4,11.191,2.917,0.0,-0.891,0.683
102.812,35.263,G113_GPS,1111,111,9.6,1.8,0.3,0.2,9.961,1.712,0.0,-0.361,0.088
102.437,35.124,G115_GPS,1111,111,10.4,2.5,0.3,0.2,9.945,2.213,0.0,0.455,0.287
102.886,34.946,G118_GPS,1111,111,10.1,2.1,0.3,0.3,9.548,1.559,0.0,0.552,0.541
104.94,34.714,G120_GPS,1111,111,8.0,-1.8,0.2,0.2,8.41,-1.031,0.0,-0.41,-0.769
104.915,34.467,G121_GPS,1111,111,8.2,-1.4,0.3,0.3,8.49,-1.358,0.0,-0.29,-0.042
106.056,34.535,G365_GPS,1111,111,7.7,-1.8,0.4,0.4,7.981,-2.689,0.0,-0.281,0.889
105.814,33.891,H002_GPS,1111,111,7.5,-3.5,0.3,0.3,7.461,-2.807,0.0,0.039,-0.693
105.306,34.108,H003_GPS,1111,111,7.1,-2.4,0.3,0.3,7.996,-2.122,0.0,-0.896,-0.278
105.285,33.781,H006_GPS,1111,111,7.2,-2.7,0.3,0.3,7.597,-2.208,0.0,-0.397,-0.492
103.247,34.749,H013_GPS,1111,111,10.4,0.9,0.2,0.2,9.213,0.994,0.0,1.187,-0.094
104.073,34.403,H014_GPS,1111,111,8.8,-0.8,0.3,0.3,8.624,-0.265,0.0,0.176,-0.535
102.502,34.589,H015_GPS,1111,111,10.0,2.1,0.3,0.3,9.032,2.045,0.0,0.968,0.055
104.384,34.046,H016_GPS,1111,111,8.5,-1.0,0.3,0.3,8.114,-0.794,0.0,0.386,-0.206
103.147,34.109,H017_GPS,1111,111,10.3,0.5,0.3,0.3,8.596,0.869,0.0,1.704,-0.369
104.401,33.787,H019_GPS,1111,111,8.7,-1.2,0.3,0.3,7.844,-0.896,0.0,0.856,-0.304
103.727,33.937,H020_GPS,1111,111,9.4,0.1,0.3,0.3,8.621,-0.286,0.0,0.779,0.386
104.609,34.348,H302_GPS,1111,111,8.7,-0.9,0.4,0.4,8.46,-0.999,0.0,0.24,0.099
103.902,34.23,H303_GPS,1111,111,10.5,0.0,0.4,0.4,8.475,-0.126,0.0,2.025,0.126
104.935,34.009,H304_GPS,1111,111,8.0,-1.1,0.4,0.4,7.952,-1.579,0.0,0.048,0.479
105.763,34.044,TW16_GPS,1111,111,6.7,-1.7,1.1,1.0,7.737,-2.739,0.0,-1.037,1.039
103.027,34.85,XM47_GPS,1111,111,10.5,0.0,0.6,0.6,9.388,1.338,0.0,1.112,-1.338
103.965,34.424,Y229_GPS,1111,111,8.4,-0.1,0.5,0.5,8.672,-0.113,0.0,-0.272,0.013
104.65,33.621,Y232_GPS,1111,111,7.9,-2.8,0.4,0.4,7.521,-1.183,0.0,0.379,-1.617
104.023,34.43,GSMX_GPS,1111,111,11.3,-0.1,0.3,0.3,8.667,-0.187,0.0,2.633,0.087
105.905,34.484,GSTS_GPS,1111,111,8.0,-2.6,0.5,0.6,8.134,-2.637,0.0,-0.134,0.037
107.319,34.057,SNTB_GPS,1111,111,8.5,-3.0,0.4,0.4,7.48,-4.14,0.0,1.02,1.14
102.01,35.516,QHTR_GPS,1111,111,11.8,3.0,0.4,0.4,11.098,3.002,0.0,0.702,-0.002
104.48,34.85,G119,1111,111,7.958,1.222,0.9,0.9,8.53,-0.231,0.0,-0.572,1.453
104.19,34.7,H301,1111,111,9.755,0.624,1.75,1.72,8.83,-0.219,0.0,0.925,0.843
104.48,34.85,G119,1111,111,8.365,0.35,0.8,0.8,8.53,-0.231,0.0,-0.165,0.581
101.988,36.213,G096_GPS,1111,112,9.9,2.9,0.2,0.2,10.4,2.863,0.0,-0.5,0.037
102.256,36.119,G098_GPS,1111,112,9.9,2.5,0.2,0.2,10.052,2.726,0.0,-0.152,-0.226
102.028,35.923,G102_GPS,1111,112,10.0,3.6,0.4,0.4,10.227,2.872,0.0,-0.227,0.728
102.543,35.836,G106_GPS,1111,112,9.7,2.6,0.2,0.2,9.813,2.392,0.0,-0.113,0.208
105.313,36.657,CX16_GPS,1111,113,7.5,-0.4,0.9,0.9,7.475,-0.854,0.0,0.025,0.454
105.216,37.243,G006_GPS,1111,113,5.9,0.2,0.2,0.2,6.696,0.657,0.0,-0.796,-0.457
105.271,36.933,G008_GPS,1111,113,5.5,-0.1,0.2,0.2,6.714,0.172,0.0,-1.214,-0.272
106.102,36.629,G010_GPS,1111,113,5.8,-1.0,0.3,0.4,6.668,-0.744,0.0,-0.868,-0.256
105.619,36.511,G012_GPS,1111,113,7.6,-0.3,0.3,0.3,7.354,-1.131,0.0,0.246,0.831
104.087,37.235,G072_GPS,1111,113,6.6,0.7,0.2,0.2,7.098,0.859,0.0,-0.498,-0.159
104.631,36.907,G077_GPS,1111,113,9.0,-0.1,0.2,0.2,7.99,-0.053,0.0,1.01,-0.047
103.444,37.149,G091_GPS,1111,113,8.6,1.5,0.2,0.2,7.489,0.029,0.0,1.111,1.471
105.641,36.828,G345_GPS,1111,113,6.3,-0.2,0.4,0.4,6.696,-0.099,0.0,-0.396,-0.101
103.655,37.226,GA26_GPS,1111,113,6.6,1.6,0.6,0.6,7.301,0.857,0.0,-0.701,0.743
104.057,37.181,GSJT_GPS,1111,113,8.1,0.7,0.3,0.3,7.258,0.704,0.0,0.842,-0.004
105.646,36.554,NXHY_GPS,1111,113,8.2,-0.7,0.3,0.3,7.05,-0.783,0.0,1.15,0.083
101.425,37.479,CX07_GPS,1111,114,8.4,1.6,0.7,0.7,9.278,2.166,0.0,-0.878,-0.566
101.404,37.455,G070_GPS,1111,114,9.0,2.3,0.2,0.2,9.339,2.145,0.0,-0.339,0.155
100.897,37.661,G338_GPS,1111,114,8.8,1.9,0.4,0.4,8.591,2.602,0.0,0.209,-0.702
100.564,37.723,GA21_GPS,1111,114,8.2,2.5,0.8,0.7,8.381,2.742,0.0,-0.181,-0.242
101.401,37.472,QHME_GPS,1111,114,9.7,1.9,0.3,0.3,9.305,2.17,0.0,0.395,-0.27
100.731,38.882,G051_GPS,1111,115,3.9,1.5,0.2,0.2,4.2,1.471,0.0,-0.3,0.029
101.195,38.723,G052_GPS,1111,115,2.6,0.2,0.2,0.2,4.226,1.462,0.0,-1.626,-1.262
101.353,38.157,G055_GPS,1111,115,5.4,1.8,0.2,0.2,4.948,1.304,0.0,0.452,0.496
102.151,38.43,G057_GPS,1111,115,5.2,1.6,0.2,0.2,5.083,1.934,0.0,0.117,-0.334
101.744,38.301,G058_GPS,1111,115,5.1,1.5,0.2,0.2,5.315,1.711,0.0,-0.215,-0.211
100.828,38.348,G059_GPS,1111,115,5.1,1.8,0.3,0.3,4.536,1.642,0.0,0.564,0.158
102.108,38.28,G060_GPS,1111,115,4.8,1.0,0.2,0.2,5.043,1.458,0.0,-0.243,-0.458
102.644,37.781,G063_GPS,1111,115,5.3,1.0,0.3,0.3,5.845,0.466,0.0,-0.545,0.534
102.317,37.958,G064_GPS,1111,115,5.6,1.4,0.2,0.2,5.266,0.837,0.0,0.334,0.563
102.622,37.506,G066_GPS,1111,115,7.8,2.1,0.2,0.2,6.337,0.301,0.0,1.463,1.799
98.892,39.906,G132_GPS,1111,115,3.5,1.5,0.3,0.3,3.886,1.359,0.0,-0.386,0.141
99.6,39.7,G133_GPS,1111,115,3.3,1.4,0.2,0.2,3.826,1.396,0.0,-0.526,0.004
98.501,39.713,G135_GPS,1111,115,2.9,2.0,0.4,0.4,3.951,1.35,0.0,-1.051,0.65
98.798,39.409,G142_GPS,1111,115,4.3,2.0,0.3,0.3,4.158,1.42,0.0,0.142,0.58
98.55,39.939,G308_GPS,1111,115,3.4,1.4,0.4,0.4,3.871,1.32,0.0,-0.471,0.08
100.172,38.967,G318_GPS,1111,115,3.7,1.1,0.4,0.4,4.235,1.532,0.0,-0.535,-0.432
101.005,38.719,G320_GPS,1111,115,5.1,1.2,0.4,0.4,4.281,1.472,0.0,0.819,-0.272
100.872,38.611,G321_GPS,1111,115,4.6,1.5,0.5,0.5,4.41,1.488,0.0,0.19,0.012
100.739,38.437,G329_GPS,1111,115,5.7,1.6,0.4,0.4,4.62,1.388,0.0,1.08,0.212
99.956,39.581,GA08_GPS,1111,115,2.9,1.3,0.7,0.6,3.924,1.461,0.0,-1.024,-0.161
100.104,39.002,GA16_GPS,1111,115,3.7,0.9,0.8,0.8,4.179,1.451,0.0,-0.479,-0.551
98.496,39.758,JQ13_GPS,1111,115,5.0,-0.3,1.1,1.0,3.929,1.339,0.0,1.071,-1.639
99.38,39.247,YZ46_GPS,1111,115,3.6,2.1,1.2,1.2,3.958,1.441,0.0,-0.358,0.659
100.431,38.95,YZ68_GPS,1111,115,4.3,1.4,0.6,0.6,4.2,1.489,0.0,0.1,-0.089
102.889,37.455,GSGL_GPS,1111,115,7.5,0.8,0.4,0.5,6.175,1.442,0.0,1.325,-0.642
100.818,38.441,GSML_GPS,1111,115,5.9,2.1,0.3,0.3,4.612,1.495,0.0,1.288,0.605
100.276,39.081,ZHYE_GPS,1111,115,4.8,1.3,1.0,0.9,4.151,1.479,0.0,0.649,-0.179
102.846,37.44,G069_GPS,1111,115,6.7,1.3,0.3,0.3,6.503,0.942,0.0,0.197,0.358
99.814,39.41,GSGT_GPS,1111,115,3.8,1.3,0.2,0.2,4.043,1.444,0.0,-0.243,-0.144
101.109,36.446,G100_GPS,1111,116,9.9,3.6,0.3,0.3,10.108,3.262,0.0,-0.208,0.338
101.442,36.075,G103_GPS,1111,116,10.1,2.7,0.6,0.6,10.048,2.925,0.0,0.052,-0.225
101.361,35.717,G354_GPS,1111,116,10.2,3.2,0.5,0.5,9.826,3.123,0.0,0.374,0.077
100.545,36.222,G097_GPS,1111,117,10.2,4.5,0.3,0.3,10.013,4.526,0.0,0.187,-0.026
100.062,35.924,G0DT_GPS,1111,117,9.1,4.7,0.4,0.4,9.97,4.593,0.0,-0.87,0.107
99.067,36.795,G158_GPS,1111,117,9.7,4.7,0.3,0.3,9.743,4.813,0.0,-0.043,-0.113
99.775,36.255,G351_GPS,1111,117,10.3,4.8,0.4,0.4,10.07,4.801,0.0,0.23,-0.001
